timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601549456108,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549456116,47,гостевая,200,,sendComment 1-1,text,true,,21917,297,1,1,http://localhost:8080/service/guestbook,47,0,0
1601549456163,14,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22299,996,1,1,null,0,2,0
1601549456164,3,комментарий,200,,sendComment 1-1,text,true,,274,699,1,1,"http://localhost:8080/service/guestbook?user=Альфа-Банк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",3,0,0
1601549456167,11,комментарий,200,,sendComment 1-1,text,true,,22025,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549456179,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,491,0,1,1,null,0,0,0
1601549456181,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,251,0
1601549456432,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549456439,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549456439,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549456447,19,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26137,690,1,1,null,0,1,0
1601549456448,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549456455,12,гостевая,200,,sendComment 1-1,text,true,,22025,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549456467,15,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22358,851,1,1,null,0,2,0
1601549456467,3,комментарий,200,,sendComment 1-1,text,true,,274,554,1,1,http://localhost:8080/service/guestbook?user=Спутник&text=Отличные%20ребята.,3,0,0
1601549456471,12,комментарий,200,,sendComment 1-1,text,true,,22084,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549456484,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,458,0,1,1,null,0,0,0
1601549456486,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,252,0
1601549456738,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549456746,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549456746,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549456753,17,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26196,690,1,1,null,0,2,0
1601549456753,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549456760,11,гостевая,200,,sendComment 1-1,text,true,,22084,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549456772,15,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22445,935,1,1,null,0,2,0
1601549456772,3,комментарий,200,,sendComment 1-1,text,true,,274,638,1,1,http://localhost:8080/service/guestbook?user=Эльдорадо&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549456776,12,комментарий,200,,sendComment 1-1,text,true,,22171,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549456789,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,477,0,1,1,null,0,0,0
1601549456791,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549456791,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549456799,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549456800,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549456809,18,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26283,690,1,1,null,0,2,0
1601549456810,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549456817,11,гостевая,200,,sendComment 1-1,text,true,,22171,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549456829,14,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22484,787,1,1,null,0,2,0
1601549456829,3,комментарий,200,,sendComment 1-1,text,true,,274,490,1,1,http://localhost:8080/service/guestbook?user=ВТБ%2024&text=Спасибо!,3,0,0
1601549456833,11,комментарий,200,,sendComment 1-1,text,true,,22210,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549456845,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,447,0,1,1,null,0,0,0
1601549456847,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,251,0
1601549457098,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549457107,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549457107,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549457116,18,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26322,690,1,1,null,0,2,0
1601549457116,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549457124,11,гостевая,200,,sendComment 1-1,text,true,,22210,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549457136,23,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22623,1091,1,1,null,0,2,0
1601549457136,3,комментарий,200,,sendComment 1-1,text,true,,274,794,1,1,"http://localhost:8080/service/guestbook?user=Хоум%20Кредит%20энд%20Финанс%20Банк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",3,0,0
1601549457140,20,комментарий,200,,sendComment 1-1,text,true,,22349,297,1,1,http://localhost:8080/service/guestbook,20,0,0
1601549457161,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,542,0,1,1,null,0,0,0
1601549457163,10,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,252,0
1601549457414,10,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,10,0,0
1601549457425,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549457425,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549457433,59,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26461,690,1,1,null,0,2,0
1601549457433,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549457443,50,гостевая,200,,sendComment 1-1,text,true,,22349,297,1,1,http://localhost:8080/service/guestbook,50,0,0
1601549457494,14,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22676,833,1,1,null,0,1,0
1601549457494,3,комментарий,200,,sendComment 1-1,text,true,,274,536,1,1,http://localhost:8080/service/guestbook?user=БОЛЬ&text=Отличные%20ребята.,3,0,0
1601549457498,11,комментарий,200,,sendComment 1-1,text,true,,22402,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549457510,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,449,0,1,1,null,0,0,0
1601549457511,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549457512,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549457521,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549457522,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549457529,18,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26514,690,1,1,null,0,1,0
1601549457529,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549457536,12,гостевая,200,,sendComment 1-1,text,true,,22402,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549457548,15,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 1",sendComment 1-1,,false,,22752,895,1,1,null,0,1,0
1601549457548,3,комментарий,200,,sendComment 1-1,text,true,,274,598,1,1,http://localhost:8080/service/guestbook?user=Procter&Gamble&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549457552,12,комментарий,200,,sendComment 1-1,text,false,Test failed: text expected to contain /<b>Procter&Gamble</b>: 'Благодарю за отличную работу!'<br>/,22478,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549457567,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,493,0,1,1,null,0,0,0
1601549457569,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,253,0
1601549457821,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549457830,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549457830,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549457837,17,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26590,690,1,1,null,0,1,0
1601549457838,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,5,0,0
1601549457844,11,гостевая,200,,sendComment 1-1,text,true,,22478,297,1,1,http://localhost:8080/service/guestbook,11,0,0
1601549457856,15,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22832,914,1,1,null,0,1,0
1601549457856,3,комментарий,200,,sendComment 1-1,text,true,,274,617,1,1,http://localhost:8080/service/guestbook?user=Хоум%20Кредит%20энд%20Финанс%20Банк&text=Спасибо!,3,0,0
1601549457859,12,комментарий,200,,sendComment 1-1,text,true,,22558,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549457872,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,510,0,1,1,null,0,0,0
1601549457874,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,251,0
1601549458125,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549458132,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549458133,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549458142,19,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26670,690,1,1,null,0,2,0
1601549458143,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549458151,12,гостевая,200,,sendComment 1-1,text,true,,22558,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549458163,16,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,22939,995,1,1,null,0,0,0
1601549458163,4,комментарий,200,,sendComment 1-1,text,true,,274,698,1,1,"http://localhost:8080/service/guestbook?user=Эльдорадо&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",4,0,0
1601549458167,12,комментарий,200,,sendComment 1-1,text,true,,22665,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549458180,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,488,0,1,1,null,0,0,0
1601549458181,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,251,0
1601549458433,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549458440,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549458441,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549458449,27,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26777,690,1,1,null,0,1,0
1601549458449,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549458457,20,гостевая,200,,sendComment 1-1,text,true,,22665,297,1,1,http://localhost:8080/service/guestbook,19,0,0
1601549458477,49,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,23002,863,1,1,null,0,0,0
1601549458477,37,комментарий,200,,sendComment 1-1,text,true,,274,566,1,1,http://localhost:8080/service/guestbook?user=Эльдорадо&text=Отличные%20ребята.,37,0,0
1601549458514,12,комментарий,200,,sendComment 1-1,text,true,,22728,297,1,1,http://localhost:8080/service/guestbook,12,0,0
1601549458527,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,464,0,1,1,null,0,0,0
1601549458529,10,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549458529,10,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,10,0,0
1601549458540,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549458541,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549458551,21,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,26840,690,1,1,null,0,1,0
